179 -30 -4575
180 -31 -4758
181 -32 -4941
182 -33 -5124
183 -34 -5307
184 -35 -5490
185 -36 -5673
186 -37 -5856
187 -38 -6039
188 -39 -6222
189 -40 -6405
190 -41 -6588
191 -42 -6771
192 -43 -6954
193 -44 -7137
194 -45 -7320
195 -46 -7503
196 -47 -7686
197 -48 -7869
198 -49 -8052
199 -50 -8235
200 -51 -8418
201 -52 -8601
202 -53 -8784
203 -54 -8967
204 -55 -9150
205 -56 -9333
206 -57 -9516
207 -58 -9699
208 -59 -9882
209 -60 -10065
210 -61 -10248
211 -62 -10431
212 -63 -10614
213 -64 -10797
214 -65 -10980
215 -66 -11163
216 -67 -11346
217 -68 -11529
218 -69 -11712
219 -70 -11895
220 -71 -12078
221 -72 -12261
222 -73 -12444
223 -74 -12627
224 -75 -12810
225 -74 -12993
226 -73 -13196
227 -72 -13417
228 -71 -13592
229 -70 -13655
230 -69 -13592
231 -68 -13417
232 -67 -13196
233 -66 -12993
234 -65 -12810
235 -64 -12627
236 -63 -12444
237 -62 -12261
238 -61 -12078
239 -60 -11895
240 -59 -11712
241 -58 -11529
242 -57 -11346
243 -56 -11163
244 -55 -10980
245 -54 -10797
246 -53 -10614
247 -52 -10431
248 -51 -10248
249 -50 -10065
250 -49 -9882
251 -48 -9699
252 -47 -9516
253 -46 -9333
254 -45 -9150
255 -44 -8967
256 -43 -8784
257 -42 -8601
258 -41 -8418
259 -40 -8235
260 -39 -8052
261 -38 -7869
262 -37 -7686
263 -36 -7503
264 -35 -7320
265 -34 -7137
266 -33 -6954
267 -32 -6771
268 -31 -6588
269 -30 -6405
270 -29 -6222
271 -28 -6039
272 -27 -5856
273 -26 -5673
274 -25 -5490
275 -24 -5307
276 -23 -5124
277 -22 -4941
278 -21 -4758
279 -20 -4575
280 -19 -4392
281 -18 -4209
282 -17 -4026
283 -16 -3843
284 -15 -3660
285 -14 -3477
286 -13 -3294
287 -12 -3111
288 -11 -2928
289 -10 -2745
290 -9 -2562
291 -8 -2379
292 -7 -2196
293 -6 -2013
294 -5 -1830
295 -4 -1647
296 -3 -1464
297 -2 -1281
298 -1 -1098
299 0 -915
300 1 -732
301 2 -549
302 3 -366
303 4 -183
304 5 0
305 6 183
306 7 366
307 8 549
308 9 732
309 10 915
310 11 1098
311 12 1281
312 13 1464
313 14 1647
314 15 1830
315 16 2013
316 17 2196
317 18 2379
318 19 2562
319 20 2745
320 21 2928
321 22 3111
322 23 3294
323 24 3477
324 25 3660
325 26 3843
326 27 4026
327 28 4209
328 29 4392
329 30 4575
330 31 4758
331 32 4941
332 33 5124
333 34 5307
334 35 5490
335 36 5673
336 37 5856
337 38 6039
338 39 6222
339 40 6405
340 41 6588
341 42 6771
342 43 6954
343 44 7137
344 45 7320
345 46 7503
346 47 7686
347 48 7869
348 49 8052
349 50 8235
350 51 8418
351 52 8601
352 53 8784
353 54 8967
354 55 9150
355 56 9333
356 57 9516
357 58 9699
358 59 9882
359 60 10065
360 61 10248
361 62 10431
362 63 10614
363 64 10797
364 65 10980
365 66 11163
366 67 11346
367 68 11529
368 69 11712
369 70 11895
370 71 12078
371 72 12261
372 73 12444
373 74 12627
374 75 12810
375 74 12993
376 73 13196
377 72 13417
378 71 13592
379 70 13655
380 69 13592
381 68 13417
382 67 13196
383 66 12993
384 65 12810
385 64 12627
386 63 12444
387 62 12261
388 61 12078
389 60 11895
390 59 11712
391 58 11529
392 57 11346
393 56 11163
394 55 10980
395 54 10797
396 53 10614
397 52 10431
398 51 10248
399 50 10065
400 49 9882
401 48 9699
402 47 9516
403 46 9333
404 45 9150
405 44 8967
406 43 8784
407 42 8601
408 41 8418
409 40 8235
410 39 8052
411 38 7869
412 37 7686
413 36 7503
414 35 7320
415 34 7137
416 33 6954
417 32 6771
418 31 6588
419 30 6405
420 29 6222
421 28 6039
422 27 5856
423 26 5673
424 25 5490
425 24 5307
426 23 5124
427 22 4941
428 21 4758
429 20 4575
430 19 4392
431 18 4209
432 17 4026
433 16 3843
434 15 3660
435 14 3477
436 13 3294
437 12 3111
438 11 2928
439 10 2745
440 9 2562
441 8 2379
442 7 2196
443 6 2013
444 5 1830
445 4 1647
446 3 1464
447 2 1281
448 1 1098
449 0 915
450 -1 732
451 -2 549
452 -3 366
453 -4 183
454 -5 0
455 -6 -183
456 -7 -366
457 -8 -549
458 -9 -732
459 -10 -915
460 -11 -1098
461 -12 -1281
462 -13 -1464
463 -14 -1647
464 -15 -1830
465 -16 -2013
466 -17 -2196
467 -18 -2379
468 -19 -2562
469 -20 -2745
470 -21 -2928
471 -22 -3111
472 -23 -3294
473 -24 -3477
474 -25 -3660
475 -26 -3843
476 -27 -4026
477 -28 -4209
478 -29 -4392
479 -30 -4575
480 -31 -4758
481 -32 -4941
482 -33 -5124
483 -34 -5307
484 -35 -5490
485 -36 -5673
486 -37 -5856
487 -38 -6039
488 -39 -6222
489 -40 -6405
490 -41 -6588
491 -42 -6771
492 -43 -6954
493 -44 -7137
494 -45 -7320
495 -46 -7503
496 -47 -7686
497 -48 -7869
498 -49 -8052
499 -50 -8235
500 -51 -8418
501 -52 -8601
502 -53 -8784
503 -54 -8967
504 -55 -9150
505 -56 -9333
506 -57 -9516
507 -58 -9699
508 -59 -9882
509 -60 -10065
510 -61 -10248
511 -62 -10431
512 -63 -10614
513 -64 -10797
514 -65 -10980
515 -66 -11163
516 -67 -11346
517 -68 -11529
518 -69 -11712
519 -70 -11895
520 -71 -12078
521 -72 -12261
522 -73 -12444
523 -74 -12627
524 -75 -12810
525 -74 -12993
526 -73 -13196
527 -72 -13417
528 -71 -13592
529 -70 -13655
530 -69 -13592
531 -68 -13417
532 -67 -13196
533 -66 -12993
534 -65 -12810
535 -64 -12627
536 -63 -12444
537 -62 -12261
538 -61 -12078
539 -60 -11895
540 -59 -11712
541 -58 -11529
542 -57 -11346
543 -56 -11163
544 -55 -10980
545 -54 -10797
546 -53 -10614
547 -52 -10431
548 -51 -10248
549 -50 -10065
550 -49 -9882
551 -48 -9699
552 -47 -9516
553 -46 -9333
554 -45 -9150
555 -44 -8967
556 -43 -8784
557 -42 -8601
558 -41 -8418
559 -40 -8235
560 -39 -8052
561 -38 -7869
562 -37 -7686
563 -36 -7503
564 -35 -7320
565 -34 -7137
566 -33 -6954
567 -32 -6771
568 -31 -6588
569 -30 -6405
570 -29 -6222
571 -28 -6039
572 -27 -5856
573 -26 -5673
574 -25 -5490
575 -24 -5307
576 -23 -5124
577 -22 -4941
578 -21 -4758
579 -20 -4575
580 -19 -4392
581 -18 -4209
582 -17 -4026
583 -16 -3843
584 -15 -3660
585 -14 -3477
586 -13 -3294
587 -12 -3111
588 -11 -2928
589 -10 -2745
590 -9 -2562
591 -8 -2379
592 -7 -2196
593 -6 -2013
594 -5 -1830
595 -4 -1647
596 -3 -1464
597 -2 -1281
598 -1 -1098
599 0 -915
600 1 -732
601 2 -549
602 3 -366
603 4 -183
604 5 0
605 6 183
606 7 366
607 8 549
608 9 732
609 10 915
610 11 1098
611 12 1281
612 13 1464
613 14 1647
614 15 1830
615 16 2013
616 17 2196
617 18 2379
618 19 2562
619 20 2745
620 21 2928
621 22 3111
622 23 3294
623 24 3477
624 25 3660
625 26 3843
626 27 4026
627 28 4209
628 29 4392
629 30 4575
630 31 4758
631 32 4941
632 33 5124
633 34 5307
634 35 5490
635 36 5673
636 37 5856
637 38 6039
638 39 6222
639 40 6405
640 41 6588
641 42 6771
642 43 6954
643 44 7137
644 45 7320
645 46 7503
646 47 7686
647 48 7869
648 49 8052
649 50 8235
650 51 8418
651 52 8601
652 53 8784
653 54 8967
654 55 9150
655 56 9333
656 57 9516
657 58 9699
658 59 9882
659 60 10065
660 61 10248
661 62 10431
662 63 10614
663 64 10797
664 65 10980
665 66 11163
666 67 11346
667 68 11529
668 69 11712
669 70 11895
670 71 12078
671 72 12261
672 73 12444
673 74 12627
674 75 12810
675 74 12993
676 73 13196
677 72 13417
678 71 13592
679 70 13655
680 69 13592
681 68 13417
682 67 13196
683 66 12993
684 65 12810
685 64 12627
686 63 12444
687 62 12261
688 61 12078
689 60 11895
690 59 11712
691 58 11529
692 57 11346
693 56 11163
694 55 10980
695 54 10797
696 53 10614
697 52 10431
698 51 10248
699 50 10065
700 49 9882
701 48 9699
702 47 9516
703 46 9333
704 45 9150
705 44 8967
706 43 8784
707 42 8601
708 41 8418
709 40 8235
710 39 8052
711 38 7869
712 37 7686
713 36 7503
714 35 7320
715 34 7137
716 33 6954
717 32 6771
718 31 6588
719 30 6405
720 29 6222
721 28 6039
722 27 5856
723 26 5673
724 25 5490
725 24 5307
726 23 5124
727 22 4941
728 21 4758
729 20 4575
730 19 4392
731 18 4209
732 17 4026
733 16 3843
734 15 3660
735 14 3477
736 13 3294
737 12 3111
738 11 2928
739 10 2745
740 9 2562
741 8 2379
742 7 2196
743 6 2013
744 5 1830
745 4 1647
746 3 1464
747 2 1281
748 1 1098
749 0 915
750 -1 732
751 -2 549
752 -3 366
753 -4 183
754 -5 0
755 -6 -183
756 -7 -366
757 -8 -549
758 -9 -732
759 -10 -915
760 -11 -1098
761 -12 -1281
762 -13 -1464
763 -14 -1647
764 -15 -1830
765 -16 -2013
766 -17 -2196
767 -18 -2379
768 -19 -2562
769 -20 -2745
770 -21 -2928
771 -22 -3111
772 -23 -3294
773 -24 -3477
774 -25 -3660
775 -26 -3843
776 -27 -4026
777 -28 -4209
778 -29 -4392
779 -30 -4575
780 -31 -4758
781 -32 -4941
782 -33 -5124
783 -34 -5307
784 -35 -5490
785 -36 -5673
786 -37 -5856
787 -38 -6039
788 -39 -6222
789 -40 -6405
790 -41 -6588
791 -42 -6771
792 -43 -6954
793 -44 -7137
794 -45 -7320
795 -46 -7503
796 -47 -7686
797 -48 -7869
798 -49 -8052
799 -50 -8235
800 -51 -8418
801 -52 -8601
802 -53 -8784
803 -54 -8967
804 -55 -9150
805 -56 -9333
806 -57 -9516
807 -58 -9699
808 -59 -9882
809 -60 -10065
810 -61 -10248
811 -62 -10431
812 -63 -10614
813 -64 -10797
814 -65 -10980
815 -66 -11163
816 -67 -11346
817 -68 -11529
818 -69 -11712
819 -70 -11895
820 -71 -12078
821 -72 -12261
822 -73 -12444
823 -74 -12627
824 -75 -12810
825 -74 -12993
826 -73 -13196
827 -72 -13417
828 -71 -13592
829 -70 -13655
830 -69 -13592
831 -68 -13417
832 -67 -13196
833 -66 -12993
834 -65 -12810
835 -64 -12627
836 -63 -12444
837 -62 -12261
838 -61 -12078
839 -60 -11895
840 -59 -11712
841 -58 -11529
842 -57 -11346
843 -56 -11163
844 -55 -10980
845 -54 -10797
846 -53 -10614
847 -52 -10431
848 -51 -10248
849 -50 -10065
850 -49 -9882
851 -48 -9699
852 -47 -9516
853 -46 -9333
854 -45 -9150
855 -44 -8967
856 -43 -8784
857 -42 -8601
858 -41 -8418
859 -40 -8235
860 -39 -8052
861 -38 -7869
862 -37 -7686
863 -36 -7503
864 -35 -7320
865 -34 -7137
866 -33 -6954
867 -32 -6771
868 -31 -6588
869 -30 -6405
870 -29 -6222
871 -28 -6039
872 -27 -5856
873 -26 -5673
874 -25 -5490
875 -24 -5307
876 -23 -5124
877 -22 -4941
878 -21 -4758
879 -20 -4575
880 -19 -4392
881 -18 -4209
882 -17 -4026
883 -16 -3843
884 -15 -3660
885 -14 -3477
886 -13 -3294
887 -12 -3111
888 -11 -2928
889 -10 -2745
890 -9 -2562
891 -8 -2379
892 -7 -2196
893 -6 -2013
894 -5 -1830
895 -4 -1647
896 -3 -1464
897 -2 -1281
898 -1 -1098
899 0 -915
900 1 -732
901 2 -549
902 3 -366
903 4 -183
904 5 0
905 6 183
906 7 366
907 8 549
908 9 732
909 10 915
910 11 1098
911 12 1281
912 13 1464
913 14 1647
914 15 1830
915 16 2013
916 17 2196
917 18 2379
918 19 2562
919 20 2745
920 21 2928
921 22 3111
922 23 3294
923 24 3477
924 25 3660
925 26 3843
926 27 4026
927 28 4209
928 29 4392
929 30 4575
930 31 4758
931 32 4941
932 33 5124
933 34 5307
934 35 5490
935 36 5673
936 37 5856
937 38 6039
938 39 6222
939 40 6405
940 41 6588
941 42 6771
942 43 6954
943 44 7137
944 45 7320
945 46 7503
946 47 7686
947 48 7869
948 49 8052
949 50 8235
950 51 8418
951 52 8601
952 53 8784
953 54 8967
954 55 9150
955 56 9333
956 57 9516
957 58 9699
958 59 9882
959 60 10065
960 61 10248
961 62 10431
962 63 10614
963 64 10797
964 65 10980
965 66 11163
966 67 11346
967 68 11529
968 69 11712
969 70 11895
970 71 12078
971 72 12261
972 73 12444
973 74 12627
974 75 12810
975 74 12993
976 73 13196
977 72 13417
978 71 13592
979 70 13655
980 69 13592
981 68 13417
982 67 13196
983 66 12993
984 65 12810
985 64 12627
986 63 12444
987 62 12261
988 61 12078
989 60 11895
990 59 11712
991 58 11529
992 57 11346
993 56 11163
994 55 10980
995 54 10797
996 53 10614
997 52 10431
998 51 10248
999 50 10065
1000 49 9882
1001 48 9699
1002 47 9516
1003 46 9333
1004 45 9150
1005 44 8967
1006 43 8784
1007 42 8601
1008 41 8418
1009 40 8235
1010 39 8052
1011 38 7869
1012 37 7686
1013 36 7503
1014 35 7320
1015 34 7137
1016 33 6954
1017 32 6771
1018 31 6588
1019 30 6405
1020 29 6222
1021 28 6039
1022 27 5856
1023 26 5673
1024 25 5490
1025 24 5307
1026 23 5124
1027 22 4941
1028 21 4758
1029 20 4575
1030 19 4392
1031 18 4209
1032 17 4026
1033 16 3843
1034 15 3660
1035 14 3477
1036 13 3294
1037 12 3111
1038 11 2928
1039 10 2745
1040 9 2562
1041 8 2379
1042 7 2196
1043 6 2013
1044 5 1830
1045 4 1647
1046 3 1464
1047 2 1281
1048 1 1098
1049 0 915
1050 -1 732
1051 -2 549
1052 -3 366
1053 -4 183
1054 -5 0
1055 -6 -183
1056 -7 -366
1057 -8 -549
1058 -9 -732
1059 -10 -915
1060 -11 -1098
1061 -12 -1281
1062 -13 -1464
1063 -14 -1647
1064 -15 -1830
1065 -16 -2013
1066 -17 -2196
1067 -18 -2379
1068 -19 -2562
1069 -20 -2745
1070 -21 -2928
1071 -22 -3111
1072 -23 -3294
1073 -24 -3477
1074 -25 -3660
1075 -26 -3843
1076 -27 -4026
1077 -28 -4209
1078 -29 -4392
1079 -30 -4575
1080 -31 -4758
1081 -32 -4941
1082 -33 -5124
1083 -34 -5307
1084 -35 -5490
1085 -36 -5673
1086 -37 -5856
1087 -38 -6039
1088 -39 -6222
1089 -40 -6405
1090 -41 -6588
1091 -42 -6771
1092 -43 -6954
1093 -44 -7137
1094 -45 -7320
1095 -46 -7503
1096 -47 -7686
1097 -48 -7869
1098 -49 -8052
1099 -50 -8235
1100 -51 -8418
1101 -52 -8601
1102 -53 -8784
1103 -54 -8967
1104 -55 -9150
1105 -56 -9333
1106 -57 -9516
1107 -58 -9699
1108 -59 -9882
1109 -60 -10065
1110 -61 -10248
1111 -62 -10431
1112 -63 -10614
1113 -64 -10797
1114 -65 -10980
1115 -66 -11163
1116 -67 -11346
1117 -68 -11529
1118 -69 -11712
1119 -70 -11895
1120 -71 -12078
1121 -72 -12261
1122 -73 -12444
1123 -74 -12627
1124 -75 -12810
1125 -74 -12993
1126 -73 -13196
1127 -72 -13417
1128 -71 -13592
1129 -70 -13655
1130 -69 -13592
1131 -68 -13417
1132 -67 -13196
1133 -66 -12993
1134 -65 -12810
1135 -64 -12627
1136 -63 -12444
1137 -62 -12261
1138 -61 -12078
1139 -60 -11895
1140 -59 -11712
1141 -58 -11529
1142 -57 -11346
1143 -56 -11163
1144 -55 -10980
1145 -54 -10797
1146 -53 -10614
1147 -52 -10431
1148 -51 -10248
1149 -50 -10065
1150 -49 -9882
1151 -48 -9699
1152 -47 -9516
1153 -46 -9333
1154 -45 -9150
1155 -44 -8967
1156 -43 -8784
1157 -42 -8601
1158 -41 -8418
1159 -40 -8235
1160 -39 -8052
1161 -38 -7869
1162 -37 -7686
1163 -36 -7503
1164 -35 -7320
1165 -34 -7137
1166 -33 -6954
1167 -32 -6771
1168 -31 -6588
1169 -30 -6405
1170 -29 -6222
1171 -28 -6039
1172 -27 -5856
1173 -26 -5673
1174 -25 -5490
1175 -24 -5307
1176 -23 -5124
1177 -22 -4941
1178 -21 -4758
1179 -20 -4575
1180 -19 -4392
1181 -18 -4209
1182 -17 -4026
1183 -16 -3843
1184 -15 -3660
1185 -14 -3477
1186 -13 -3294
1187 -12 -3111
1188 -11 -2928
1189 -10 -2745
1190 -9 -2562
1191 -8 -2379
1192 -7 -2196
1193 -6 -2013
1194 -5 -1830
1195 -4 -1647
1196 -3 -1464
1197 -2 -1281
1198 -1 -1098
1199 0 -915
1200 1 -732
1201 2 -549
1202 3 -366
1203 4 -183
1204 5 0
1205 6 183
1206 7 366
1207 8 549
1208 9 732
1209 10 915
1210 11 1098
1211 12 1281
1212 13 1464
1213 14 1647
1214 15 1830
1215 16 2013
1216 17 2196
1217 18 2379
1218 19 2562
1219 20 2745
1220 21 2928
1221 22 3111
1222 23 3294
1223 24 3477
1224 25 3660
1225 26 3843
1226 27 4026
1227 28 4209
1228 29 4392
1229 30 4575
1230 31 4758
1231 32 4941
1232 33 5124
1233 34 5307
1234 35 5490
1235 36 5673
1236 37 5856
1237 38 6039
1238 39 6222
1239 40 6405
1240 41 6588
1241 42 6771
1242 43 6954
1243 44 7137
1244 45 7320
1245 46 7503
1246 47 7686
1247 48 7869
1248 49 8052
1249 50 8235
1250 51 8418
1251 52 8601
1252 53 8784
1253 54 8967
1254 55 9150
1255 56 9333
1256 57 9516
1257 58 9699
1258 59 9882
1259 60 10065
1260 61 10248
1261 62 10431
1262 63 10614
1263 64 10797
1264 65 10980
1265 66 11163
1266 67 11346
1267 68 11529
1268 69 11712
1269 70 11895
1270 71 12078
1271 72 12261
1272 73 12444
1273 74 12627
1274 75 12810
1275 74 12993
1276 73 13196
1277 72 13417
1278 71 13592
1279 70 13655
1280 69 13592
1281 68 13417
1282 67 13196
1283 66 12993
1284 65 12810
1285 64 12627
1286 63 12444
1287 62 12261
1288 61 12078
1289 60 11895
1290 59 11712
1291 58 11529
1292 57 11346
1293 56 11163
1294 55 10980
1295 54 10797
1296 53 10614
1297 52 10431
1298 51 10248
1299 50 10065
1300 49 9882
1301 48 9699
1302 47 9516
1303 46 9333
1304 45 9150
1305 44 8967
1306 43 8784
1307 42 8601
1308 41 8418
1309 40 8235
1310 39 8052
1311 38 7869
1312 37 7686
1313 36 7503
1314 35 7320
1315 34 7137
1316 33 6954
1317 32 6771
1318 31 6588
1319 30 6405
1320 29 6222
1321 28 6039
1322 27 5856
1323 26 5673
1324 25 5490
1325 24 5307
1326 23 5124
1327 22 4941
1328 21 4758
1329 20 4575
1330 19 4392
1331 18 4209
1332 17 4026
1333 16 3843
1334 15 3660
1335 14 3477
1336 13 3294
1337 12 3111
1338 11 2928
1339 10 2745
1340 9 2562
1341 8 2379
1342 7 2196
1343 6 2013
1344 5 1830
1345 4 1647
1346 3 1464
1347 2 1281
1348 1 1098
1349 0 915
1350 -1 732
1351 -2 549
1352 -3 366
1353 -4 183
1354 -5 0
1355 -6 -183
1356 -7 -366
1357 -8 -549
1358 -9 -732
1359 -10 -915
1360 -11 -1098
1361 -12 -1281
1362 -13 -1464
1363 -14 -1647
1364 -15 -1830
1365 -16 -2013
1366 -17 -2196
1367 -18 -2379
1368 -19 -2562
1369 -20 -2745
1370 -21 -2928
1371 -22 -3111
1372 -23 -3294
1373 -24 -3477
1374 -25 -3660
1375 -26 -3843
1376 -27 -4026
1377 -28 -4209
1378 -29 -4392
1379 -30 -4575
1380 -31 -4758
1381 -32 -4941
1382 -33 -5124
1383 -34 -5307
1384 -35 -5490
1385 -36 -5673
1386 -37 -5856
1387 -38 -6039
1388 -39 -6222
1389 -40 -6405
1390 -41 -6588
1391 -42 -6771
1392 -43 -6954
1393 -44 -7137
1394 -45 -7320
1395 -46 -7503
1396 -47 -7686
1397 -48 -7869
1398 -49 -8052
1399 -50 -8235
1400 -51 -8418
1401 -52 -8601
1402 -53 -8784
1403 -54 -8967
1404 -55 -9150
1405 -56 -9333
1406 -57 -9516
1407 -58 -9699
1408 -59 -9882
1409 -60 -10065
1410 -61 -10248
1411 -62 -10431
1412 -63 -10614
1413 -64 -10797
1414 -65 -10980
1415 -66 -11163
1416 -67 -11346
1417 -68 -11529
1418 -69 -11712
1419 -70 -11895
1420 -71 -12078
1421 -72 -12261
1422 -73 -12444
1423 -74 -12627
1424 -75 -12810
1425 -74 -12993
1426 -73 -13196
1427 -72 -13417
1428 -71 -13592
1429 -70 -13655
1430 -69 -13592
1431 -68 -13417
1432 -67 -13196
1433 -66 -12993
1434 -65 -12810
1435 -64 -12627
1436 -63 -12444
1437 -62 -12261
1438 -61 -12078
1439 -60 -11895
1440 -59 -11712
1441 -58 -11529
1442 -57 -11346
1443 -56 -11163
1444 -55 -10980
1445 -54 -10797
1446 -53 -10614
1447 -52 -10431
1448 -51 -10248
1449 -50 -10065
1450 -49 -9882
1451 -48 -9699
1452 -47 -9516
1453 -46 -9333
1454 -45 -9150
1455 -44 -8967
1456 -43 -8784
1457 -42 -8601
1458 -41 -8418
1459 -40 -8235
1460 -39 -8052
1461 -38 -7869
1462 -37 -7686
1463 -36 -7503
1464 -35 -7320
1465 -34 -7137
1466 -33 -6954
1467 -32 -6771
1468 -31 -6588
1469 -30 -6405
1470 -29 -6222
1471 -28 -6039
1472 -27 -5856
1473 -26 -5673
1474 -25 -5490
1475 -24 -5307
1476 -23 -5124
1477 -22 -4941
1478 -21 -4758
1479 -20 -4575
1480 -19 -4392
1481 -18 -4209
1482 -17 -4026
1483 -16 -3843
1484 -15 -3660
1485 -14 -3477
1486 -13 -3294
1487 -12 -3111
1488 -11 -2928
1489 -10 -2745
1490 -9 -2562
1491 -8 -2379
1492 -7 -2196
1493 -6 -2013
1494 -5 -1830
1495 -4 -1647
1496 -3 -1464
1497 -2 -1281
1498 -1 -1098
1499 0 -915
1500 1 -732
1501 2 -549
1502 3 -366
1503 4 -183
1504 5 0
1505 6 183
1506 7 366
1507 8 549
1508 9 732
1509 10 915
1510 11 1098
1511 12 1281
1512 13 1464
1513 14 1647
1514 15 1830
1515 16 2013
1516 17 2196
1517 18 2379
1518 19 2562
1519 20 2745
1520 21 2928
1521 22 3111
1522 23 3294
1523 24 3477
1524 25 3660
1525 26 3843
1526 27 4026
1527 28 4209
1528 29 4392
1529 30 4575
1530 31 4758
1531 32 4941
1532 33 5124
1533 34 5307
1534 35 5490
1535 36 5673
1536 37 5856
1537 38 6039
1538 39 6222
1539 40 6405
1540 41 6588
1541 42 6771
1542 43 6954
1543 44 7137
1544 45 7320
1545 46 7503
1546 47 7686
1547 48 7869
1548 49 8052
1549 50 8235
1550 51 8418
1551 52 8601
1552 53 8784
1553 54 8967
1554 55 9150
1555 56 9333
1556 57 9516
1557 58 9699
1558 59 9882
1559 60 10065
1560 61 10248
1561 62 10431
1562 63 10614
1563 64 10797
1564 65 10980
1565 66 11163
1566 67 11346
1567 68 11529
1568 69 11712
1569 70 11895
1570 71 12078
1571 72 12261
1572 73 12444
1573 74 12627
1574 75 12810
1575 74 12993
1576 73 13196
1577 72 13417
1578 71 13592
1579 70 13655
1580 69 13592
1581 68 13417
1582 67 13196
1583 66 12993
1584 65 12810
1585 64 12627
1586 63 12444
1587 62 12261
1588 61 12078
1589 60 11895
1590 59 11712
1591 58 11529
1592 57 11346
1593 56 11163
1594 55 10980
1595 54 10797
1596 53 10614
1597 52 10431
1598 51 10248
1599 50 10065
1600 49 9882
1601 48 9699
1602 47 9516
1603 46 9333
1604 45 9150
1605 44 8967
1606 43 8784
1607 42 8601
1608 41 8418
1609 40 8235
1610 39 8052
1611 38 7869
1612 37 7686
1613 36 7503
1614 35 7320
1615 34 7137
1616 33 6954
1617 32 6771
1618 31 6588
1619 30 6405
1620 29 6222
1621 28 6039
1622 27 5856
1623 26 5673
1624 25 5490
1625 24 5307
1626 23 5124
1627 22 4941
1628 21 4758
1629 20 4575
1630 19 4392
1631 18 4209
1632 17 4026
1633 16 3843
1634 15 3660
1635 14 3477
1636 13 3294
1637 12 3111
1638 11 2928
1639 10 2745
1640 9 2562
1641 8 2379
1642 7 2196
1643 6 2013
1644 5 1830
1645 4 1647
1646 3 1464
1647 2 1281
1648 1 1098
1649 0 915
1650 -1 732
1651 -2 549
1652 -3 366
1653 -4 183
1654 -5 0
1655 -6 -183
1656 -7 -366
1657 -8 -549
1658 -9 -732
1659 -10 -915
1660 -11 -1098
1661 -12 -1281
1662 -13 -1464
1663 -14 -1647
1664 -15 -1830
1665 -16 -2013
1666 -17 -2196
1667 -18 -2379
1668 -19 -2562
1669 -20 -2745
1670 -21 -2928
1671 -22 -3111
1672 -23 -3294
1673 -24 -3477
1674 -25 -3660
1675 -26 -3843
1676 -27 -4026
1677 -28 -4209
1678 -29 -4392
1679 -30 -4575
1680 -31 -4758
1681 -32 -4941
1682 -33 -5124
1683 -34 -5307
1684 -35 -5490
1685 -36 -5673
1686 -37 -5856
1687 -38 -6039
1688 -39 -6222
1689 -40 -6405
1690 -41 -6588
1691 -42 -6771
1692 -43 -6954
1693 -44 -7137
